11:34:26.899144 config: drop-rate=0.20, max-delay=10ms, seed=1
07:27:05.608417 invalid packet: packet is exceeded max length: 2048 bytes
07:27:06.109289 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:06.109604 invalid packet: packet is exceeded max length: 2048 bytes
07:27:06.612104 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:06.612504 invalid packet: packet is exceeded max length: 2048 bytes
07:27:07.113519 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:07.114033 invalid packet: packet is exceeded max length: 2048 bytes
07:27:07.616697 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:07.617295 invalid packet: packet is exceeded max length: 2048 bytes
07:27:08.117763 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:08.118297 invalid packet: packet is exceeded max length: 2048 bytes
07:27:08.620319 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:08.620592 invalid packet: packet is exceeded max length: 2048 bytes
07:27:09.123053 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:09.123787 invalid packet: packet is exceeded max length: 2022 bytes
07:27:09.625226 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:09.625435 invalid packet: packet is exceeded max length: 2022 bytes
07:27:10.128193 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:10.128733 invalid packet: packet is exceeded max length: 2022 bytes
07:27:10.630847 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:10.631195 invalid packet: packet is exceeded max length: 2022 bytes
07:27:11.133294 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:11.133580 invalid packet: packet is exceeded max length: 2022 bytes
07:27:11.633964 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:11.634236 invalid packet: packet is exceeded max length: 2022 bytes
07:27:12.136874 [queue=0] packet #0, 127.0.0.1:33198 -> 127.0.0.1:8007, sz=45 is delivered
07:27:12.137344 invalid packet: packet is exceeded max length: 2022 bytes
07:27:16.920233 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=7 is delivered
07:27:16.920349 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:46777, sz=10 is delivered
07:27:16.920436 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=7 is delivered
07:27:16.920486 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:46777, sz=10 is delivered
07:27:16.920559 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:16.920737 invalid packet: packet is exceeded max length: 2022 bytes
07:27:17.423502 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:17.423965 invalid packet: packet is exceeded max length: 2022 bytes
07:27:17.925581 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:17.926044 invalid packet: packet is exceeded max length: 2022 bytes
07:27:18.428424 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:18.428928 invalid packet: packet is exceeded max length: 2022 bytes
07:27:18.930952 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:18.931474 invalid packet: packet is exceeded max length: 2022 bytes
07:27:19.434179 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:19.434717 invalid packet: packet is exceeded max length: 2022 bytes
07:27:19.937141 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:19.937621 invalid packet: packet is exceeded max length: 2022 bytes
07:27:20.439843 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:20.440354 invalid packet: packet is exceeded max length: 2022 bytes
07:27:20.942599 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:20.943030 invalid packet: packet is exceeded max length: 2022 bytes
07:27:21.445320 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:21.445716 invalid packet: packet is exceeded max length: 2022 bytes
07:27:21.948131 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:21.948504 invalid packet: packet is exceeded max length: 2022 bytes
07:27:22.449443 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:22.449856 invalid packet: packet is exceeded max length: 2022 bytes
07:27:22.952137 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:22.952514 invalid packet: packet is exceeded max length: 2022 bytes
07:27:23.453288 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:23.453595 invalid packet: packet is exceeded max length: 2022 bytes
07:27:23.955932 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:23.956135 invalid packet: packet is exceeded max length: 2022 bytes
07:27:24.457456 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:24.457855 invalid packet: packet is exceeded max length: 2022 bytes
07:27:24.960106 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:24.960415 invalid packet: packet is exceeded max length: 2022 bytes
07:27:25.463277 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:25.463726 invalid packet: packet is exceeded max length: 2022 bytes
07:27:25.966233 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:25.966752 invalid packet: packet is exceeded max length: 2022 bytes
07:27:26.469089 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:26.469726 invalid packet: packet is exceeded max length: 2022 bytes
07:27:26.969858 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:26.970352 invalid packet: packet is exceeded max length: 2022 bytes
07:27:27.472712 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:27.473274 invalid packet: packet is exceeded max length: 2022 bytes
07:27:27.974000 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:27.974530 invalid packet: packet is exceeded max length: 2022 bytes
07:27:28.477282 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:28.477769 invalid packet: packet is exceeded max length: 2022 bytes
07:27:28.980299 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:28.980749 invalid packet: packet is exceeded max length: 2022 bytes
07:27:29.482416 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:29.482880 invalid packet: packet is exceeded max length: 2022 bytes
07:27:29.985507 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:29.986054 invalid packet: packet is exceeded max length: 2022 bytes
07:27:30.488878 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:30.489501 invalid packet: packet is exceeded max length: 2022 bytes
07:27:30.989521 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:30.990034 invalid packet: packet is exceeded max length: 2022 bytes
07:27:31.492393 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:31.492960 invalid packet: packet is exceeded max length: 2022 bytes
07:27:31.993850 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:31.994370 invalid packet: packet is exceeded max length: 2022 bytes
07:27:32.496904 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:32.497454 invalid packet: packet is exceeded max length: 2022 bytes
07:27:32.999986 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:33.000548 invalid packet: packet is exceeded max length: 2022 bytes
07:27:33.501570 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:33.502029 invalid packet: packet is exceeded max length: 2022 bytes
07:27:34.002577 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:34.002938 invalid packet: packet is exceeded max length: 2022 bytes
07:27:34.505762 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:34.506323 invalid packet: packet is exceeded max length: 2022 bytes
07:27:35.008544 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:35.008954 invalid packet: packet is exceeded max length: 2022 bytes
07:27:35.509402 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:35.509886 invalid packet: packet is exceeded max length: 2022 bytes
07:27:36.012257 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:36.012795 invalid packet: packet is exceeded max length: 2022 bytes
07:27:36.513718 [queue=0] packet #0, 127.0.0.1:46777 -> 127.0.0.1:8007, sz=45 is delivered
07:27:36.514251 invalid packet: packet is exceeded max length: 2022 bytes
07:27:43.439002 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=7 is delivered
07:27:43.439127 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57631, sz=10 is delivered
07:27:43.439231 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=7 is delivered
07:27:43.439274 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57631, sz=10 is delivered
07:27:43.439374 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:43.439892 invalid packet: packet is exceeded max length: 2022 bytes
07:27:43.941515 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:43.941937 invalid packet: packet is exceeded max length: 2022 bytes
07:27:44.444049 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:44.444281 invalid packet: packet is exceeded max length: 2022 bytes
07:27:44.945593 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:44.945950 invalid packet: packet is exceeded max length: 2022 bytes
07:27:45.448709 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:45.449445 invalid packet: packet is exceeded max length: 2022 bytes
07:27:45.949423 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:45.949703 invalid packet: packet is exceeded max length: 2022 bytes
07:27:46.450827 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:46.451361 invalid packet: packet is exceeded max length: 2022 bytes
07:27:46.953519 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:46.954135 invalid packet: packet is exceeded max length: 2022 bytes
07:27:47.454685 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:47.455360 invalid packet: packet is exceeded max length: 2022 bytes
07:27:47.957429 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:47.957853 invalid packet: packet is exceeded max length: 2022 bytes
07:27:48.460095 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:48.460408 invalid packet: packet is exceeded max length: 2022 bytes
07:27:48.961282 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:48.961866 invalid packet: packet is exceeded max length: 2022 bytes
07:27:49.464136 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:49.464729 invalid packet: packet is exceeded max length: 2022 bytes
07:27:49.967015 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:49.967624 invalid packet: packet is exceeded max length: 2022 bytes
07:27:50.469844 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:50.470440 invalid packet: packet is exceeded max length: 2022 bytes
07:27:50.972450 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:50.972802 invalid packet: packet is exceeded max length: 2022 bytes
07:27:51.474684 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:51.475040 invalid packet: packet is exceeded max length: 2022 bytes
07:27:51.977431 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:51.977804 invalid packet: packet is exceeded max length: 2022 bytes
07:27:52.478961 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:52.479590 invalid packet: packet is exceeded max length: 2022 bytes
07:27:52.982297 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:52.982925 invalid packet: packet is exceeded max length: 2022 bytes
07:27:53.485026 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:53.485837 invalid packet: packet is exceeded max length: 2022 bytes
07:27:53.988081 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:53.988654 invalid packet: packet is exceeded max length: 2022 bytes
07:27:54.489629 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:54.490162 invalid packet: packet is exceeded max length: 2022 bytes
07:27:54.992708 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:54.993305 invalid packet: packet is exceeded max length: 2022 bytes
07:27:55.493554 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:55.493835 invalid packet: packet is exceeded max length: 2022 bytes
07:27:55.996352 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:55.996873 invalid packet: packet is exceeded max length: 2022 bytes
07:27:56.497920 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:56.498613 invalid packet: packet is exceeded max length: 2022 bytes
07:27:57.001132 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:57.001809 invalid packet: packet is exceeded max length: 2022 bytes
07:27:57.501586 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:57.502153 invalid packet: packet is exceeded max length: 2022 bytes
07:27:58.004112 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:58.004344 invalid packet: packet is exceeded max length: 2022 bytes
07:27:58.505207 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:58.505424 invalid packet: packet is exceeded max length: 2022 bytes
07:27:59.006220 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:59.006599 invalid packet: packet is exceeded max length: 2022 bytes
07:27:59.509222 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:27:59.509686 invalid packet: packet is exceeded max length: 2022 bytes
07:28:00.012058 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:28:00.012594 invalid packet: packet is exceeded max length: 2022 bytes
07:28:00.513882 [queue=0] packet #0, 127.0.0.1:57631 -> 127.0.0.1:8007, sz=45 is delivered
07:28:00.514494 invalid packet: packet is exceeded max length: 2022 bytes
07:28:42.960723 [queue=0] packet #0, 127.0.0.1:34002 -> 127.0.0.1:8007, sz=7 is delivered
07:28:42.961072 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:34002, sz=10 is delivered
07:28:42.961183 [queue=0] packet #0, 127.0.0.1:34002 -> 127.0.0.1:8007, sz=7 is delivered
07:28:42.961268 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:34002, sz=10 is delivered
07:28:42.961365 [queue=0] packet #0, 127.0.0.1:34002 -> 127.0.0.1:8007, sz=45 is delivered
07:28:42.961954 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:34002, sz=683 is delivered
07:30:54.418776 [queue=0] packet #0, 127.0.0.1:43303 -> 127.0.0.1:8007, sz=7 is delivered
07:30:54.418932 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:43303, sz=10 is delivered
07:30:54.419045 [queue=0] packet #0, 127.0.0.1:43303 -> 127.0.0.1:8007, sz=7 is delivered
07:30:54.419126 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:43303, sz=10 is delivered
07:30:54.419238 [queue=0] packet #0, 127.0.0.1:43303 -> 127.0.0.1:8007, sz=103 is delivered
07:30:54.419473 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:43303, sz=21 is delivered
07:32:14.918207 config: drop-rate=0.20, max-delay=0s, seed=1
07:32:14.918328 router is listening at :3000
07:32:27.339032 [queue=0] packet #0, 127.0.0.1:45830 -> 127.0.0.1:8007, sz=7 is delivered
07:32:27.339180 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:45830, sz=10 is delivered
07:32:27.339292 [queue=0] packet #0, 127.0.0.1:45830 -> 127.0.0.1:8007, sz=7 is delivered
07:32:27.339389 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:45830, sz=10 is delivered
07:32:27.339526 [queue=0] packet #0, 127.0.0.1:45830 -> 127.0.0.1:8007, sz=37 is delivered
07:32:27.339662 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:45830, sz=74 is delivered
07:33:24.519882 [queue=0] packet #0, 127.0.0.1:57782 -> 127.0.0.1:8007, sz=7 is dropped
07:33:25.521159 [queue=0] packet #0, 127.0.0.1:57782 -> 127.0.0.1:8007, sz=7 is dropped
07:33:26.522354 [queue=0] packet #0, 127.0.0.1:57782 -> 127.0.0.1:8007, sz=7 is dropped
07:33:27.524369 [queue=0] packet #0, 127.0.0.1:57782 -> 127.0.0.1:8007, sz=7 is delivered
07:33:27.524523 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57782, sz=10 is delivered
07:33:27.524634 [queue=0] packet #0, 127.0.0.1:57782 -> 127.0.0.1:8007, sz=7 is delivered
07:33:27.524735 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57782, sz=10 is delivered
07:33:27.524910 [queue=0] packet #0, 127.0.0.1:57782 -> 127.0.0.1:8007, sz=44 is delivered
07:33:27.525543 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:57782, sz=78 is delivered
07:35:29.102986 [queue=0] packet #0, 127.0.0.1:33398 -> 127.0.0.1:8007, sz=7 is delivered
07:35:29.103114 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:33398, sz=10 is delivered
07:35:29.103198 [queue=0] packet #0, 127.0.0.1:33398 -> 127.0.0.1:8007, sz=7 is delivered
07:35:29.103248 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:33398, sz=10 is delivered
07:35:29.103352 [queue=0] packet #0, 127.0.0.1:33398 -> 127.0.0.1:8007, sz=388 is delivered
07:35:29.103572 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:33398, sz=21 is delivered
07:36:37.165352 config: drop-rate=0.00, max-delay=10ms, seed=1650022597165311146
07:36:37.165542 router is listening at :3000
07:36:47.855886 [queue=1] packet #0, 127.0.0.1:41953 -> 127.0.0.1:8007, sz=7 is delayed for 700µs
07:36:47.857062 [queue=0] packet #0, 127.0.0.1:41953 -> 127.0.0.1:8007, sz=7 is delivered
07:36:47.857146 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41953, sz=10 is delayed for 3.8ms
07:36:47.861336 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41953, sz=10 is delivered
07:36:47.861458 [queue=1] packet #0, 127.0.0.1:41953 -> 127.0.0.1:8007, sz=7 is delayed for 7.5ms
07:36:47.869690 [queue=0] packet #0, 127.0.0.1:41953 -> 127.0.0.1:8007, sz=7 is delivered
07:36:47.869795 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41953, sz=10 is delayed for 8.6ms
07:36:47.879040 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41953, sz=10 is delivered
07:36:47.879297 [queue=1] packet #0, 127.0.0.1:41953 -> 127.0.0.1:8007, sz=37 is delayed for 5.9ms
07:36:47.885485 [queue=0] packet #0, 127.0.0.1:41953 -> 127.0.0.1:8007, sz=37 is delivered
07:36:47.885667 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41953, sz=74 is delayed for 2.2ms
07:36:47.888822 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:41953, sz=74 is delivered
07:37:07.967873 [queue=1] packet #0, 127.0.0.1:48187 -> 127.0.0.1:8007, sz=7 is delayed for 1.9ms
07:37:07.970156 [queue=0] packet #0, 127.0.0.1:48187 -> 127.0.0.1:8007, sz=7 is delivered
07:37:07.970264 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:48187, sz=10 is delayed for 4.6ms
07:37:07.975501 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:48187, sz=10 is delivered
07:37:07.975847 [queue=1] packet #0, 127.0.0.1:48187 -> 127.0.0.1:8007, sz=7 is delayed for 6.7ms
07:37:07.983084 [queue=0] packet #0, 127.0.0.1:48187 -> 127.0.0.1:8007, sz=7 is delivered
07:37:07.983183 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:48187, sz=10 is delayed for 4ms
07:37:07.987447 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:48187, sz=10 is delivered
07:37:07.987717 [queue=1] packet #0, 127.0.0.1:48187 -> 127.0.0.1:8007, sz=45 is delayed for 4.1ms
07:37:07.992965 [queue=0] packet #0, 127.0.0.1:48187 -> 127.0.0.1:8007, sz=45 is delivered
07:37:07.993200 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:48187, sz=239 is delayed for 3ms
07:37:07.996408 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:48187, sz=239 is delivered
07:38:08.144811 [queue=1] packet #0, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=7 is delayed for 5.7ms
07:38:08.151083 [queue=0] packet #0, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=7 is delivered
07:38:08.151237 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:35532, sz=10 is delayed for 7.1ms
07:38:08.159511 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:35532, sz=10 is delivered
07:38:08.159740 [queue=1] packet #0, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=7 is delayed for 1ms
07:38:08.160868 [queue=0] packet #0, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=7 is delivered
07:38:08.160956 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:35532, sz=10 is delayed for 7.7ms
07:38:08.169184 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:35532, sz=10 is delivered
07:38:08.169446 [queue=1] packet #0, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=1013 is delayed for 9.4ms
07:38:08.179733 [queue=0] packet #0, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=1013 is delivered
07:38:08.670583 [queue=1] packet #1, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=559 is delayed for 300µs
07:38:08.671829 [queue=0] packet #1, 127.0.0.1:35532 -> 127.0.0.1:8007, sz=559 is delivered
07:38:08.672137 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:35532, sz=21 is delayed for 4.6ms
07:38:08.677363 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:35532, sz=21 is delivered
07:41:33.092830 [queue=1] packet #0, 127.0.0.1:54963 -> 127.0.0.1:8007, sz=7 is delayed for 8.6ms
07:41:33.102107 [queue=0] packet #0, 127.0.0.1:54963 -> 127.0.0.1:8007, sz=7 is delivered
07:41:33.102226 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54963, sz=10 is delayed for 2.3ms
07:41:33.105444 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54963, sz=10 is delivered
07:41:33.105644 [queue=1] packet #0, 127.0.0.1:54963 -> 127.0.0.1:8007, sz=7 is delayed for 3.8ms
07:41:33.109846 [queue=0] packet #0, 127.0.0.1:54963 -> 127.0.0.1:8007, sz=7 is delivered
07:41:33.109984 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54963, sz=10 is delayed for 8.8ms
07:41:33.119174 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54963, sz=10 is delivered
07:41:33.119300 [queue=1] packet #0, 127.0.0.1:54963 -> 127.0.0.1:8007, sz=37 is delayed for 4.8ms
07:41:33.124491 [queue=0] packet #0, 127.0.0.1:54963 -> 127.0.0.1:8007, sz=37 is delivered
07:41:33.124662 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54963, sz=74 is delayed for 300µs
07:41:33.125772 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:54963, sz=74 is delivered
07:41:50.374854 [queue=1] packet #0, 127.0.0.1:58904 -> 127.0.0.1:8007, sz=7 is delayed for 600µs
07:41:50.376038 [queue=0] packet #0, 127.0.0.1:58904 -> 127.0.0.1:8007, sz=7 is delivered
07:41:50.376139 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58904, sz=10 is delayed for 500µs
07:41:50.377253 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58904, sz=10 is delivered
07:41:50.377356 [queue=1] packet #0, 127.0.0.1:58904 -> 127.0.0.1:8007, sz=7 is delayed for 9.7ms
07:41:50.387626 [queue=0] packet #0, 127.0.0.1:58904 -> 127.0.0.1:8007, sz=7 is delivered
07:41:50.387752 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58904, sz=10 is delayed for 3.2ms
07:41:50.392051 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58904, sz=10 is delivered
07:41:50.392292 [queue=1] packet #0, 127.0.0.1:58904 -> 127.0.0.1:8007, sz=45 is delayed for 8ms
07:41:50.400530 [queue=0] packet #0, 127.0.0.1:58904 -> 127.0.0.1:8007, sz=45 is delivered
07:41:50.400852 [queue=1] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58904, sz=239 is delayed for 8.8ms
07:41:50.410153 [queue=0] packet #0, 127.0.0.1:8007 -> 127.0.0.1:58904, sz=239 is delivered
